periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430613587;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;105667000013;105667000013;5;5667;150581;ANTIOQUIA;MIXTO;SABATINA;SAN RAFAEL;OFICIAL;I. E. SAN RAFAEL;COLEGIO SAN RAFAEL;S;2;A-;3;1;2;S;5;5541;;;Entre 1 y 3 horas;Entre 30 y 60 minutos;ANTIOQUIA;;N;02/03/2007;M;26;Entre 11 y 20 horas;49.850479;PEÑOL;;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;No Aplica;Sin Estrato;26 A 100 LIBROS;3 a 4;Mejor;No;Si;Si;Si;Si;Si;No;No;Trabaja en el hogar, no trabaja o estudia;No aplica;28;32;8;77;7;52;43;229;35;62;33;49
20242;SB11202430002606;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;176109001806;176109001806;76;76109;170654;VALLE;MIXTO;TARDE;BUENAVENTURA;OFICIAL;TEOFILO ROBERTO POTES;INSTITTUCION EDUCATIVA TEOFILO ROBERTO POTES;S;2;A1;3;3;2;S;76;76109;76;76109;Entre 1 y 3 horas;Más de 2 horas;VALLE;VALLE;N;26/05/2005;M;11;Entre 11 y 20 horas;48.710121;BUENAVENTURA;BUENAVENTURA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;Si;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;53;59;60;71;71;39;51;268;53;60;60;44
20242;SB11202430271876;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;147053000046;147053000046;47;47053;744995;MAGDALENA;MIXTO;UNICA;ARACATACA;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL ELVIA VIZCAINO DE TODARO;CENT EDUC BAS ELVIA VIZCAINO DE TODARO;S;2;A1;3;2;2;S;47;47053;47;47053;Entre 30 y 60 minutos;Entre 30 y 60 minutos;MAGDALENA;MAGDALENA;N;25/03/2007;F;11;0;49.948166;ARACATACA;ARACATACA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Educación profesional completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Es vendedor o trabaja en atención al público;Pensionado;43;38;44;43;33;39;48;238;48;52;46;44
20242;SB11202430373017;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;263001000421;263001003675;63;63001;502419;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA EL CAIMO;LA ESPERANZA;N;2;A1;3;2;2;S;63;63001;63;63001;No Navega Internet;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;10/07/2006;M;11;0;33.593445;ARMENIA;ARMENIA;COLOMBIA;3;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Primaria completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;57;56;54;82;19;66;52;263;51;64;41;54
20242;SB11202430344232;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;266088000528;266088000528;66;66088;734871;RISARALDA;MIXTO;UNICA;BELÉN DE UMBRÍA;OFICIAL;IE COLEGIO TECNICO AGROPECUARIO TAPARCAL;SE COLEGIO TECNICO AGROPECUARIO TAPARCAL - SEDE PRINCIPAL;S;1;A-;1;1;1;S;66;66088;66;66088;Entre 1 y 3 horas;Entre 30 y 60 minutos;RISARALDA;RISARALDA;N;17/01/2008;M;11;Menos de 10 horas;44.873684;BELÉN DE UMBRÍA;BELÉN DE UMBRÍA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;Si;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;13;5;6;5;6;12;38;173;33;35;32;34
20242;SB11202430218936;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;213006001649;213006001649;13;13655;86751;BOLIVAR;MIXTO;MAÑANA;SAN JACINTO DEL CAUCA;OFICIAL;INSTITUCION EDUCATIVA PLACIDO RETAMOZA;INSTITUCION EDUCATIVA PLACIDO RETAMOZA;S;1;A-;2;2;2;S;5;5495;13;13655;Entre 30 y 60 minutos;Entre 30 y 60 minutos;ANTIOQUIA;BOLIVAR;N;20/12/2007;F;11;0;54.210217;NECHÍ;SAN JACINTO DEL CAUCA;COLOMBIA;2;3;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 5;11 A 25 LIBROS;5 a 6;Mejor;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;7;20;24;34;21;31;35;209;43;50;41;41
20242;SB11202430248726;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;176520000471;176520000471;76;76520;18689;VALLE;MIXTO;MAÑANA;PALMIRA;OFICIAL;INSTITUCION EDUCATIVA TECNICA INDUSTRIAL HUMBERTO RAFFO RIVERA;HUMBERTO RAFFO RIVERA;S;3;A2;3;3;3;S;76;76520;76;76520;Más de 3 horas;Entre 1 y 2 horas;VALLE;VALLE;N;17/04/2008;M;11;Menos de 10 horas;55.474377;PALMIRA;PALMIRA;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Seis o mas;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 1;26 A 100 LIBROS;9 o más;Igual;Si;No;Si;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No sabe;87;85;78;75;85;88;63;315;61;61;65;64
20242;SB11202430026957;ESTUDIANTE;TI;URBANO;;A;NO APLICA;370001000600;370001000600;70;70001;625665;SUCRE;MIXTO;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA BOSQUES DE LEON;INSTITUCION EDUCATIVA BOSQUES DE LEON;S;2;A1;3;2;2;S;70;70001;70;70001;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;N;08/11/2007;M;11;0;59.90102;SINCELEJO;SINCELEJO;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Postgrado;Postgrado;Estrato 3;11 A 25 LIBROS;5 a 6;Peor;No;Si;No;No;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;24;42;70;74;32;35;42;243;57;61;46;43
20242;SB11202430289076;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001107581;311001107581;11;11001;142125;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;GIMNASIO MODELIA REAL;GIMNASIO MODELIA REAL - SEDE PRINCIPAL;S;2;B1;3;3;2;S;11;11001;11;11001;Más de 3 horas;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;25/10/2007;M;11;0;66.099289;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;4;COLOMBIA;N;0;No;1 o 2 veces por semana;Todos o casi todos los días;Todos o casi todos los días;Tres;Educación profesional incompleta;Educación profesional incompleta;Estrato 4;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;60;63;89;75;56;46;53;274;68;61;54;47
20242;SB11202430053058;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;108001003190;108001003190;8;8001;209825;ATLANTICO;FEMENINO;UNICA;BARRANQUILLA;OFICIAL;INSTITUCION EDUCATIVA DISTRITAL MARIA INMACULADA;INSTITUCION EDUCATIVA DISTRITAL MARIA INMACULADA;S;3;B1;3;3;2;S;8;8001;8;8001;Más de 3 horas;Entre 30 y 60 minutos;ATLANTICO;ATLANTICO;N;24/06/2008;F;11;0;62.529575;BARRANQUILLA;BARRANQUILLA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Técnica o tecnológica completa;Educación profesional completa;Estrato 3;0 A 10 LIBROS;3 a 4;Peor;Si;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;;75;66;95;49;72;42;58;279;75;54;60;45
20242;SB11202430469297;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;176147000376;176147000376;76;76147;101717;VALLE;MIXTO;MAÑANA;CARTAGO;OFICIAL;GABO;GABO SECUNDARIA;S;2;A-;2;2;2;S;76;76147;76;76147;Entre 30 y 60 minutos;Entre 30 y 60 minutos;VALLE;VALLE;N;09/01/2006;M;11;Entre 11 y 20 horas;43.811565;CARTAGO;CARTAGO;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo y especie;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Técnica o tecnológica incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;41;42;23;28;32;69;47;243;43;48;46;55
20242;SB11202430397194;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;225322000105;225322000105;25;25322;680926;CUNDINAMARCA;MIXTO;UNICA;GUASCA;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL EL CARMEN;INSTITUCION EDUCATIVA DEPARTAMENTAL EL CARMEN;S;4;B1;4;3;3;S;25;25377;25;25322;Entre 1 y 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;17/06/2008;F;11;0;56.054199;LA CALERA;GUASCA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Mejor;No;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);98;94;96;95;86;83;72;341;77;71;66;61
20242;SB11202430533699;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;325754004530;325754004530;25;25754;160499;CUNDINAMARCA;MIXTO;COMPLETA;SOACHA;NO OFICIAL;INSTITUTO PEDAGOGICO LAURA VICUNA;INSTITUTO PEDAGOGICO LAURA VICUNA;S;2;A1;3;3;2;S;25;25754;25;25754;Entre 1 y 3 horas;Más de 2 horas;CUNDINAMARCA;CUNDINAMARCA;N;03/12/2006;M;11;0;61.093063;SOACHA;SOACHA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;5 a 6;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);46;56;58;69;52;52;49;264;53;60;53;49
20242;SB11202430429677;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;225488000081;225488000081;25;25488;744177;CUNDINAMARCA;MIXTO;UNICA;NILO;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL PUEBLO NUEVO;INSTITUCION EDUCATIVA DEPARTAMENTAL PUEBLO NUEVO;S;3;B1;3;3;3;N;25;25307;25;25488;Entre 1 y 3 horas;Entre 30 y 60 minutos;CUNDINAMARCA;CUNDINAMARCA;S;07/06/2008;M;11;0;53.522747;GIRARDOT;NILO;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Nunca o rara vez comemos eso;Dos;Educación profesional completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;3 a 4;Mejor;Si;No;No;Si;Si;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;75;78;89;66;68;80;58;299;69;59;59;60
20242;SB11202430613570;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;105667000013;105667000013;5;5667;150581;ANTIOQUIA;MIXTO;SABATINA;SAN RAFAEL;OFICIAL;I. E. SAN RAFAEL;COLEGIO SAN RAFAEL;S;1;A-;2;2;1;S;5;5541;;;Entre 1 y 3 horas;Entre 30 y 60 minutos;ANTIOQUIA;;N;02/09/1999;M;26;Más de 30 horas;49.797325;PEÑOL;;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Primaria incompleta;Primaria completa;Estrato 1;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;4;13;6;20;27;18;33;196;33;45;44;37
20242;SB11202430256787;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;325317000240;325317000240;25;25317;8771;CUNDINAMARCA;MIXTO;MAÑANA;GUACHETÁ;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DEL TRANSITO;INST. EDUCATIVA DEPTAL NUESTRA SEÑORA DEL TRANSITO;S;3;A1;3;3;3;S;25;25843;25;25317;Más de 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;16/05/2006;F;11;Entre 11 y 20 horas;42.075264;VILLA DE SAN DIEGO DE UBATÉ;GUACHETÁ;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Dos;Primaria completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;Si;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;68;70;55;66;69;74;56;286;51;59;59;57
20242;SB11202430248342;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;113001003053;113001003053;13;13001;4473;BOLIVAR;MIXTO;MAÑANA;CARTAGENA DE INDIAS;OFICIAL;INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER;INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER;S;3;A1;3;3;3;S;13;13001;13;13001;30 minutos o menos;30 minutos o menos;BOLIVAR;BOLIVAR;N;30/12/2006;F;11;0;39.35561;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS;COLOMBIA;3;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;3 a 5 veces por semana;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);68;69;44;47;75;77;56;284;48;54;61;59
20242;SB11202430522438;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;315293000141;315293000141;15;15293;35329;BOYACA;MIXTO;COMPLETA;GACHANTIVÁ;OFICIAL;I.E. JUAN JOSE NEIRA;I.E. JUAN JOSE NEIRA - SEDE PRINCIPAL;S;1;;2;1;1;N;15;15407;15;15293;Entre 30 y 60 minutos;No leo por entretenimiento;BOYACA;BOYACA;S;17/04/2006;M;11;Menos de 10 horas;47.031105;VILLA DE LEYVA;GACHANTIVÁ;COLOMBIA;1;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;MÁS DE 100 LIBROS;3 a 4;Igual;Si;No;No;No;No;Si;Si;Si;No aplica;No aplica;8;;;8;8;3;35;169;;38;34;28
20242;SB11202430589959;ESTUDIANTE;TI;URBANO;;A;;373067800029;373067800029;73;73067;723635;TOLIMA;MIXTO;SABATINA;ATACO;NO OFICIAL;SENDEROS DE PAZ;SENDEROS DE PAZ - SEDE PRINCIPAL;S;1;A-;2;1;1;S;73;73168;73;73067;Entre 1 y 3 horas;Entre 30 y 60 minutos;TOLIMA;TOLIMA;N;19/04/2007;F;26;Menos de 10 horas;41.771626;CHAPARRAL;ATACO;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Dos;Primaria incompleta;Primaria incompleta;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;No;No;Es agricultor, pesquero o jornalero;Es vendedor o trabaja en atención al público;15;7;8;25;2;10;39;180;35;47;25;33
20242;SB11202430471354;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;166001007136;166001007136;66;66001;669556;RISARALDA;MIXTO;UNICA;PEREIRA;OFICIAL;I.E. HUGO ÁNGEL JARAMILLO;I.E. HUGO ÁNGEL JARAMILLO - SEDE PRINCIPAL;S;2;A-;3;3;2;S;66;66001;66;66001;;;RISARALDA;RISARALDA;N;12/01/2008;M;11;0;;PEREIRA;PEREIRA;COLOMBIA;3;;COLOMBIA;N;0;No;;;;Cuatro;;;Estrato 1;;3 a 4;Mejor;Si;Si;No;No;;No;No;;No aplica;Pensionado;34;44;32;49;45;49;45;246;45;54;51;48
20242;SB11202430380944;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;244847003126;244847003126;44;44847;163121;LA GUAJIRA;MIXTO;MAÑANA;URIBIA;OFICIAL;INSTITUCIÓN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA;INSTITUCIÀN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA;S;2;A-;2;1;1;S;44;44847;44;44847;;;LA GUAJIRA;LA GUAJIRA;N;12/12/2003;M;11;;;URIBIA;URIBIA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;Sin Estrato;;;;;;;;;;;;;;27;8;11;7;9;5;43;183;37;38;35;30
20242;SB11202430177879;ESTUDIANTE;TI;URBANO;;A;;111001110477;111001110477;11;11001;657577;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO NELSON MANDELA (IED);COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL;S;2;A1;4;3;3;S;11;11001;11;11001;30 minutos o menos;Entre 1 y 2 horas;BOGOTÁ;BOGOTÁ;N;25/06/2006;F;11;Menos de 10 horas;34.342312;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;No;No sabe;Es operario de máquinas o conduce vehículos (taxita, chofer);58;79;57;94;78;81;52;302;52;70;62;60
20242;SB11202430140403;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;176109001806;176109001806;76;76109;170654;VALLE;MIXTO;TARDE;BUENAVENTURA;OFICIAL;TEOFILO ROBERTO POTES;INSTITTUCION EDUCATIVA TEOFILO ROBERTO POTES;S;1;A-;2;1;1;S;76;76109;76;76109;;;VALLE;VALLE;N;19/01/2008;F;11;0;;BUENAVENTURA;BUENAVENTURA;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Dos;;;Estrato 1;;5 a 6;Igual;No;No;No;No;;Si;No;;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);12;5;10;17;2;10;37;175;37;43;26;33
20242;SB11202430066371;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;308758001819;308758001819;8;8758;56721;ATLANTICO;MIXTO;TARDE;SOLEDAD;NO OFICIAL;COLEGIO METROPOLITANO DE SOLEDAD 2000;COLEGIO METROPOLITANO DE SOLEDAD 2000;S;3;A1;3;4;3;S;8;8758;8;8758;Más de 3 horas;Más de 2 horas;ATLANTICO;ATLANTICO;N;21/02/2008;F;11;0;55.174541;SOLEDAD;SOLEDAD;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;5 a 6;Mejor;No;Si;No;No;Si;Si;Si;Si;Es operario de máquinas o conduce vehículos (taxita, chofer);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;88;90;56;83;93;94;64;328;52;64;71;68
20242;SB11202430462728;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;354001004758;354001004758;54;54874;44610;NORTE SANTANDER;MIXTO;MAÑANA;VILLA DEL ROSARIO;NO OFICIAL;GIMNASIO CAMPESTRE COMFAORIENTE;GIMNASIO CAMPESTRE COMFAORIENTE;S;3;A1;3;3;3;S;54;54001;54;54874;Más de 3 horas;No leo por entretenimiento;NORTE SANTANDER;NORTE SANTANDER;N;22/06/2007;M;11;0;60.272774;CÚCUTA;VILLA DEL ROSARIO;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;87;74;59;58;68;77;63;293;53;56;59;58
20242;SB11202430521696;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;113001000259;113001000259;13;13001;182667;BOLIVAR;MIXTO;NOCHE;CARTAGENA DE INDIAS;OFICIAL;INSTITUCIÓN EDUCATIVA VALORES UNIDOS;INSTITUCIÓN EDUCATIVA VALORES UNIDOS - SEDE PRINCIPAL;S;1;A-;2;1;1;S;13;13001;13;13001;30 minutos o menos;No leo por entretenimiento;BOLIVAR;BOLIVAR;N;28/10/2006;F;26;0;43.015621;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Mejor;No;Si;No;No;Si;No;No;No;Trabaja en el hogar, no trabaja o estudia;No sabe;16;8;25;22;6;3;39;184;43;46;32;28
20242;SB11202430510969;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;227361000816;227361000816;27;27450;683359;CHOCO;MIXTO;UNICA;MEDIO SAN JUAN;OFICIAL;IE JOAQUIN URRUTIA;IE JOAQUIN URRUTIA - SEDE PRINCIPAL;S;1;A-;2;3;1;S;27;27361;;;Más de 3 horas;Entre 30 y 60 minutos;CHOCO;;N;13/10/2006;M;11;Menos de 10 horas;57.29266;ISTMINA;;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;15;11;1;7;48;4;39;192;25;38;52;29
20242;SB11202430094444;ESTUDIANTE;TI;RURAL;;A;TÉCNICO/ACADÉMICO;225817000021;225817000021;25;25817;818112;CUNDINAMARCA;MIXTO;TARDE;TOCANCIPÁ;OFICIAL;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL LA FUENTE;I.E.R.D. LA FUENTE - SEDE PRINCIPAL;S;3;A1;3;3;3;S;25;25899;25;25817;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CUNDINAMARCA;CUNDINAMARCA;N;07/02/2006;M;11;0;51.775833;ZIPAQUIRÁ;TOCANCIPÁ;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja por cuenta propia (por ejemplo plomero, electricista);73;72;42;69;74;74;58;290;48;59;61;57
20242;SB11202430613554;ESTUDIANTE;PPT;URBANO;;A;ACADÉMICO;119001002845;119001002845;19;19001;129296;CAUCA;MIXTO;MAÑANA;POPAYÁN;OFICIAL;INSTITUCION EDUCATIVA EL MIRADOR;SEDE EL MIRADOR;S;3;A2;3;2;3;S;19;19001;19;19001;;;CAUCA;CAUCA;N;09/03/2006;F;11;;;POPAYÁN;POPAYÁN;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;74;62;76;56;20;82;58;272;60;56;41;61
