periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430541939;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001107115;111001107115;11;11001;141994;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO JOSE MARIA VARGAS VILA (IED);COL JOSE MARIA VARGAS VILA (INS EDUC DIST);S;3;A-;3;3;3;S;11;11001;11;11001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;BOGOTÁ;BOGOTÁ;N;04/09/2007;F;11;Entre 11 y 20 horas;42.691628;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;73;69;32;65;68;70;58;284;45;58;59;56
20242;SB11202430500321;ESTUDIANTE;TI;RURAL;;A;TÉCNICO;219743000171;219743000317;19;19743;375527;CAUCA;MIXTO;MAÑANA;SILVIA;OFICIAL;INST EDUC TEC KIZGO ANTES (INST EDUC QUIZGO);CENT EDUC DE ARTES Y OFICIOS NAMUY MISAK ANTES CENT DOC RUR MIXT EL SALADO;N;2;A1;3;2;2;S;19;19743;19;19743;;;CAUCA;CAUCA;N;29/01/2009;M;11;;;SILVIA;SILVIA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;Sin Estrato;;;;;;;;;;;;;;38;47;42;76;24;56;47;250;48;61;43;50
20242;SB11202430489223;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;170001000121;170001000121;70;70001;42903;SUCRE;MIXTO;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCIÓN EDUCATIVA LICEO PANAMERICANO;I.E.LICEO PANAMERICANO;S;4;B1;4;4;4;S;70;70001;70;70001;Entre 1 y 3 horas;Más de 2 horas;SUCRE;SUCRE;N;07/02/2008;F;11;0;69.668396;SINCELEJO;SINCELEJO;COLOMBIA;4;4;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 3;MÁS DE 100 LIBROS;7 a 8;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);98;100;94;97;100;100;72;378;74;72;81;78
20242;SB11202430023638;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;154001008606;154001008606;54;54001;738500;NORTE SANTANDER;MIXTO;UNICA;CÚCUTA;OFICIAL;COL BAS CAMILO DAZA;COL BAS CAMILO DAZA;S;2;A-;2;2;1;S;54;54001;54;54001;Entre 30 y 60 minutos;30 minutos o menos;NORTE SANTANDER;NORTE SANTANDER;N;06/09/2008;M;11;0;51.395061;CÚCUTA;CÚCUTA;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;Si;No;Si;Si;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);20;15;9;15;34;8;41;201;36;42;47;32
20242;SB11202430014067;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305088000698;305088000698;5;5088;732404;ANTIOQUIA;MIXTO;UNICA;BELLO;NO OFICIAL;COL CARMELITANO;COL CARMELITANO;S;3;A2;4;3;4;S;5;5088;5;5088;30 minutos o menos;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;14/12/2007;M;11;0;55.020485;BELLO;BELLO;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;Si;No;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;94;92;76;87;79;98;67;332;60;66;63;72
20242;SB11202430104047;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;176834000084;176834000084;76;76834;752824;VALLE;MIXTO;UNICA;TULUÁ;OFICIAL;INSTITUCION EDUCATIVA  GIMNASIO DEL PACIFICO;SEDE PRINCIPAL GIMNASIO DEL PACIFICO CENTRAL;S;1;A-;3;2;1;S;76;76834;76;76834;;;VALLE;VALLE;N;23/10/2007;M;11;;;TULUÁ;TULUÁ;COLOMBIA;3;;COLOMBIA;N;0;;;;;;;;Estrato 1;;;;;;;;;;;;;;18;17;2;43;32;4;40;204;29;52;46;29
20242;SB11202430325601;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;341001000154;341001000154;41;41001;31666;HUILA;MIXTO;COMPLETA;NEIVA;NO OFICIAL;COL  REYNALDO MATIZ;COL  REYNALDO MATIZ;S;3;A1;4;3;3;S;41;41001;41;41001;Entre 30 y 60 minutos;No leo por entretenimiento;HUILA;HUILA;N;26/04/2008;M;11;0;56.688095;NEIVA;NEIVA;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;No sabe;No sabe;Estrato 2;26 A 100 LIBROS;5 a 6;Igual;Si;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);94;90;60;95;90;79;67;326;53;71;68;59
20242;SB11202430475182;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;308001007577;308001007577;8;8001;595025;ATLANTICO;MIXTO;COMPLETA;BARRANQUILLA;NO OFICIAL;INSTITUTO LA SALLE;INST LA SALLE;S;1;A1;3;2;3;S;8;8001;8;8001;Entre 1 y 3 horas;No leo por entretenimiento;ATLANTICO;ATLANTICO;N;13/07/2008;M;11;0;70.849091;BARRANQUILLA;BARRANQUILLA;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 6;11 A 25 LIBROS;5 a 6;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;18;42;69;61;13;77;40;243;57;57;37;58
20242;SB11202430611916;ESTUDIANTE;TI;URBANO;;A;;344001800117;344001800117;44;44001;713727;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;NO OFICIAL;CENTRO EDUCATIVO CHILDRENS HOME - SEDE PRINCIPAL;CENTRO EDUCATIVO CHILDRENS HOME - SEDE PRINCIPAL;N;3;B+;3;2;2;S;44;44001;44;44001;Entre 1 y 3 horas;Entre 30 y 60 minutos;LA GUAJIRA;LA GUAJIRA;N;19/09/2006;M;11;0;67.808731;RIOHACHA;RIOHACHA;COLOMBIA;3;4;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Postgrado;Estrato 4;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;No;No;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);85;69;100;86;26;45;62;283;86;65;44;46
20242;SB11202430611914;ESTUDIANTE;TI;URBANO;;A;;305837800116;305837800116;5;5837;727008;ANTIOQUIA;MIXTO;SABATINA;TURBO;NO OFICIAL;I.E. CENTRO DE ESTUDIOS TÉCNICOS  CEPRODENT ;I.E. CENTRO DE ESTUDIOS TÉCNICOS  CEPRODENT  - SEDE PRINCIPAL;S;2;A-;2;2;2;S;23;23855;23;23855;Entre 1 y 3 horas;Entre 30 y 60 minutos;CORDOBA;CORDOBA;N;10/03/2008;M;26;0;49.589378;VALENCIA;VALENCIA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;Si;No sabe;No sabe;34;28;35;34;13;42;45;223;46;50;38;45
20242;SB11202430418376;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105059000116;105059000116;5;5059;153577;ANTIOQUIA;MIXTO;NOCHE;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA ROSA MESA DE MEJIA;I. E. ROSA MESA DE MEJIA;S;1;A-;2;2;2;S;5;5360;5;5059;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;10/03/1998;F;26;Más de 30 horas;37.596001;ITAGÜÍ;ARMENIA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;14;16;38;9;19;34;38;203;47;39;41;42
20242;SB11202430611912;ESTUDIANTE;TI;URBANO;;A;;305837800116;305837800116;5;5837;727008;ANTIOQUIA;MIXTO;SABATINA;TURBO;NO OFICIAL;I.E. CENTRO DE ESTUDIOS TÉCNICOS  CEPRODENT ;I.E. CENTRO DE ESTUDIOS TÉCNICOS  CEPRODENT  - SEDE PRINCIPAL;S;2;A1;2;2;2;S;23;23807;23;23807;;;CORDOBA;CORDOBA;N;27/06/2007;F;26;0;;TIERRALTA;TIERRALTA;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Dos;;;;;3 a 4;Igual;No;Si;No;No;;Si;No;;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;22;26;47;24;25;37;41;220;49;46;43;44
20242;SB11202430112922;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;168001001921;168001001921;68;68001;14399;SANTANDER;MIXTO;MAÑANA;BUCARAMANGA;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICO DÁMASO ZAPATA;SEDE A: INSTITUCIÓN EDUCATIVA TÉCNICO DÁMASO ZAPATA;S;2;A-;2;2;1;S;68;68001;68;68001;;;SANTANDER;SANTANDER;N;19/12/2006;F;11;;;BUCARAMANGA;BUCARAMANGA;COLOMBIA;3;;COLOMBIA;N;0;;;;;;;;Estrato 2;;;;;;;;;;;;;;33;25;15;16;43;22;45;218;39;43;50;38
20242;SB11202430247067;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;170001001658;170001001658;70;70001;708768;SUCRE;MIXTO;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;S;2;A1;3;3;2;S;70;70001;70;70001;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;N;30/01/2007;M;11;0;45.993492;SINCELEJO;SINCELEJO;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;Si;No;No;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);49;48;52;53;55;37;50;252;50;55;54;43
20242;SB11202430223202;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;152001000777;152001000777;52;52001;11213;NARIÑO;MIXTO;MAÑANA;PASTO;OFICIAL;I.E.M. CIUDAD DE PASTO;I.E.M. CIUDAD DE PASTO - SEDE PRINCIPAL;S;3;A2;3;3;3;S;52;52001;52;52001;No Navega Internet;Entre 30 y 60 minutos;NARIÑO;NARIÑO;N;15/03/2008;F;11;Más de 30 horas;30.839186;PASTO;PASTO;COLOMBIA;3;1;COLOMBIA;N;0;No;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Uno;Primaria completa;Secundaria (Bachillerato) incompleta;Sin Estrato;0 A 10 LIBROS;9 o más;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;87;82;78;70;81;77;63;307;61;60;64;59
20242;SB11202430555234;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430001550;144430001550;44;44430;747527;LA GUAJIRA;MIXTO;SABATINA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 6;SEDE PRINCIPAL JORGE ARRIETA;S;2;A-;1;2;1;S;44;44430;44;44430;Entre 1 y 3 horas;No leo por entretenimiento;LA GUAJIRA;LA GUAJIRA;N;19/01/2007;M;26;Menos de 10 horas;51.584873;MAICAO;MAICAO;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Sin Estrato;26 A 100 LIBROS;5 a 6;Mejor;Si;Si;No;No;No;No;Si;No;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);36;12;41;4;16;11;46;193;47;34;39;33
20242;SB11202430559918;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;213836000581;213836000581;13;13836;69070;BOLIVAR;MIXTO;MAÑANA;TURBACO;OFICIAL;INSTITUCIÓN EDUCATIVA DE CAÑAVERAL;I.E. DE CAÑAVERAL - SEDE PRINCIPAL;S;2;A-;2;2;1;S;13;13836;13;13836;30 minutos o menos;Entre 30 y 60 minutos;BOLIVAR;BOLIVAR;N;19/10/2007;M;11;Más de 30 horas;34.076641;TURBACO;TURBACO;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) incompleta;No sabe;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;No sabe;54;31;26;21;43;21;51;228;43;45;50;37
20242;SB11202430121805;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001022232;305001022232;5;5001;726430;ANTIOQUIA;MIXTO;UNICA;MEDELLÍN;OFICIAL;INST EDUC  BARRIO OLAYA HERRERA;INST EDUC BARRIO OLAYA HERRERA;S;1;A1;3;2;1;S;5;5001;5;5001;Más de 3 horas;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;27/02/2008;F;11;Menos de 10 horas;54.239803;MEDELLÍN;MEDELLÍN;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) completa;No Aplica;Estrato 3;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;Si;No;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);19;23;48;60;16;13;40;215;49;57;39;34
20242;SB11202430325043;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;376001025864;376001025864;76;76001;75150;VALLE;MIXTO;TARDE;CALI;NO OFICIAL;COLEGIO FRANCISCO ELADIO RAMIREZ;COLEGIO FRANCISCO ELADIO RAMIREZ;S;3;A2;3;3;3;S;76;76001;76;76001;Entre 30 y 60 minutos;No leo por entretenimiento;VALLE;VALLE;N;10/04/2008;M;11;Entre 11 y 20 horas;54.53949;CALI;CALI;COLOMBIA;3;3;COLOMBIA;N;0;Si, en especie;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;No;Si;Si;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);88;82;82;73;71;80;64;307;63;61;60;60
20242;SB11202430354347;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO;281065001046;281065001046;81;81065;50385;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA JOSE MARIA CARBONEL;JOSE MARIA CARBONELL;S;3;A1;2;3;2;S;81;81065;81;81065;30 minutos o menos;30 minutos o menos;ARAUCA;ARAUCA;N;21/08/2004;M;11;Menos de 10 horas;30.001942;ARAUQUITA;ARAUQUITA;COLOMBIA;1;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);79;65;61;35;87;45;60;278;53;50;67;46
20242;SB11202430290123;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;311001801135;311001801135;11;11001;815951;BOGOTÁ;MIXTO;NOCHE;BOGOTÁ D.C.;NO OFICIAL;COLEGIO EN-CONEXION NORTE;COLEGIO EN-CONEXION NORTE;S;1;A-;2;1;1;S;11;11001;11;11001;Entre 30 y 60 minutos;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;12/01/2007;M;26;Entre 11 y 20 horas;56.372097;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Educación profesional incompleta;Técnica o tecnológica completa;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;Si;No;Si;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es vendedor o trabaja en atención al público;4;8;16;20;4;22;33;183;40;45;29;38
20242;SB11202430431864;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305266000036;305266000036;5;5266;1784;ANTIOQUIA;MIXTO;COMPLETA;ENVIGADO;NO OFICIAL;COLOMBO BRITANICO;COLOMBO BRITANICO;S;4;B+;4;4;4;S;5;5266;5;5266;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;03/10/2006;F;11;0;78.022545;ENVIGADO;ENVIGADO;COLOMBIA;4;4;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Cuatro;Postgrado;Postgrado;Estrato 5;26 A 100 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);99;100;100;98;100;99;75;389;100;74;80;75
20242;SB11202430611896;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;311001801194;311001801194;11;11001;819417;BOGOTÁ;MIXTO;NOCHE;BOGOTÁ D.C.;NO OFICIAL;COLEGIO CULTURAL DEL NORTE;COLEGIO CULTURAL DEL NORTE;S;3;B1;3;3;2;S;11;11001;11;11001;Más de 3 horas;Entre 30 y 60 minutos;BOGOTÁ;BOGOTÁ;N;09/11/2007;M;26;Entre 21 y 30 horas;71.179138;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;2;4;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No aplica;77;75;88;62;89;49;59;294;68;57;68;48
20242;SB11202430448184;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183001000737;183001000737;18;18001;732073;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JUAN BAUSTISTA LA SALLE;JUAN BAUTISTA LA SALLE;S;1;A-;2;2;2;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 1 y 2 horas;CAQUETA;CAQUETA;N;09/07/2007;F;11;0;60.005077;FLORENCIA;FLORENCIA;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 3;;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Pensionado;7;21;37;21;13;54;35;210;46;45;37;50
20242;SB11202430487830;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;125123000134;125123000134;25;25123;741868;CUNDINAMARCA;MIXTO;SABATINA;CACHIPAY;OFICIAL;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL ALFONSO LÓPEZ PUMAREJO;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL ALFONSO LÓPEZ PUMAREJO;S;1;A-;2;2;2;S;25;25040;25;25123;;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;21/05/2002;M;26;Más de 30 horas;41.172501;ANOLAIMA;CACHIPAY;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;;1 o 2 veces por semana;Uno;Primaria incompleta;Primaria completa;Sin Estrato;0 A 10 LIBROS;1 a 2;Mejor;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;10;19;21;26;11;44;37;208;42;47;36;46
20242;SB11202430611893;ESTUDIANTE;TI;URBANO;;A;;373055800016;373055800016;73;73055;816082;TOLIMA;MIXTO;SABATINA;ARMERO;NO OFICIAL;INSTITUTO GRANCOLOMBIANO DE FORMACIÓN INTEGRAL;INSTITUTO GRANCOLOMBIANO DE FORMACIÓN INTEGRAL - SEDE PRINCIPAL;S;1;A-;2;1;1;S;73;73270;73;73270;Entre 1 y 3 horas;No leo por entretenimiento;TOLIMA;TOLIMA;N;09/10/2007;F;26;Entre 11 y 20 horas;49.001034;FALAN;FALAN;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Técnica o tecnológica incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;0 A 10 LIBROS;3 a 4;Mejor;Si;No;No;No;No;Si;No;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja por cuenta propia (por ejemplo plomero, electricista);1;7;4;21;10;18;30;180;31;45;35;36
20242;SB11202430152150;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;313001000592;313001000592;13;13001;96479;BOLIVAR;MIXTO;COMPLETA;CARTAGENA DE INDIAS;NO OFICIAL;GIMN. LUJAN;GIMN. LUJAN;S;2;B+;3;3;4;S;13;13001;13;13001;Más de 3 horas;No leo por entretenimiento;BOLIVAR;BOLIVAR;N;31/10/2007;M;11;0;63.553699;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Dos;Técnica o tecnológica completa;Educación profesional completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;Si;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);51;85;98;77;77;97;50;313;80;62;62;71
20242;SB11202430417176;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105490000026;105490000026;5;5490;152355;ANTIOQUIA;MIXTO;SABATINA;NECOCLÍ;OFICIAL;I. E. ANTONIO ROLDAN BETANCUR;I. E. ANTONIO ROLDAN BETANCUR;S;2;A-;2;1;1;S;5;5490;5;5490;Entre 1 y 3 horas;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;27/03/2001;F;26;Menos de 10 horas;43.790924;NECOCLÍ;NECOCLÍ;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;22;7;8;11;5;9;41;182;35;41;31;33
20242;SB11202430000789;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;147001000293;147001000293;47;47001;735126;MAGDALENA;MIXTO;UNICA;SANTA MARTA;OFICIAL;INSTITUCION EDUCATIVA DISTRITAL LICEO CELEDON;INSTITUCION EDUCATIVA DISTRITAL LICEO CELEDON;S;2;A1;3;3;3;S;47;47001;47;47001;Entre 1 y 3 horas;30 minutos o menos;MAGDALENA;MAGDALENA;N;12/02/2006;M;11;0;46.424164;SANTA MARTA;SANTA MARTA;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;Si;;No;No;No sabe;No sabe;66;73;59;64;74;81;55;290;53;58;61;60
