periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430604797;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;308758077874;308758077874;8;8758;102111;ATLANTICO;MIXTO;NOCHE;SOLEDAD;NO OFICIAL;CENTRO EDUCATIVO INTEGRAL DE ADULTOS DE SOLEDAD CEIAS;CENTRO EDUCATIVO INTEGRAL DE ADULTOS DE SOLEDAD CEIAS - SEDE PRINCIPAL;S;1;A-;2;2;1;S;8;8001;8;8758;Entre 1 y 3 horas;30 minutos o menos;ATLANTICO;ATLANTICO;N;21/03/2006;F;26;0;51.773151;BARRANQUILLA;SOLEDAD;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;7 a 8;Igual;No;No;No;Si;Si;Si;No;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;14;8;33;6;17;6;38;185;45;36;40;31
20242;SB11202430439085;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;223417001998;223417001998;23;23417;392787;CORDOBA;MIXTO;UNICA;LORICA;OFICIAL;INSTITUCION EDUCATIVA LAS FLORES;IE LAS FLORES;S;3;A-;3;3;3;S;23;23500;23;23417;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CORDOBA;CORDOBA;N;25/07/2008;F;11;0;45.55481;MOÑITOS;LORICA;COLOMBIA;1;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);83;80;37;77;57;95;61;303;46;62;55;69
20242;SB11202430355107;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;220250006128;220250006128;20;20250;182071;CESAR;MIXTO;MAÑANA;EL PASO;OFICIAL;INSTITUCION EDUCATIVA VALENTIN MANJARREZ;INSTITUCION EDUCATIVA VALENTIN MANJARREZ;S;2;A1;3;2;2;S;20;20250;20;20250;;;CESAR;CESAR;N;04/04/2008;F;11;;;EL PASO;EL PASO;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;Estrato 1;;;;;;;;;;;;;;46;34;55;53;11;37;49;232;51;55;36;44
20242;SB11202430557091;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;376001040532;376001040532;76;76001;723601;VALLE;MIXTO;TARDE;CALI;NO OFICIAL;LICEO COLOMBIA JOVEN;LICEO COLOMBIA JOVEN;S;2;A-;2;2;1;S;76;76001;76;76001;Entre 30 y 60 minutos;30 minutos o menos;VALLE;VALLE;N;14/11/2007;F;11;Entre 11 y 20 horas;50.227299;CALI;CALI;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Peor;No;Si;No;No;Si;No;Si;Si;Es operario de máquinas o conduce vehículos (taxita, chofer);Es operario de máquinas o conduce vehículos (taxita, chofer);29;18;23;24;14;16;44;206;43;46;38;36
20242;SB11202430177822;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;325473000209;325473000209;25;25473;8995;CUNDINAMARCA;FEMENINO;MAÑANA;MOSQUERA;NO OFICIAL;COLEGIO SAGRADOS CORAZONES;COL SAGRADO CORAZON DE MOSQUERA;S;1;A2;3;3;2;S;25;25473;25;25473;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;22/01/2007;F;11;0;59.291626;MOSQUERA;MOSQUERA;COLOMBIA;4;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;No sabe;No sabe;Estrato 4;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;No;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);13;44;84;59;61;31;38;247;65;57;56;41
20242;SB11202430205988;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001037566;311001037566;11;11001;108548;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;COLEGIO LOPE DE VEGA;COLEGIO LOPE DE VEGA;S;3;B1;3;4;3;S;11;11001;11;11001;Más de 3 horas;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;07/01/2008;M;11;0;74.801239;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Educación profesional completa;No sabe;Estrato 3;26 A 100 LIBROS;9 o más;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No aplica;96;93;97;82;95;77;70;335;77;64;73;58
20242;SB11202430611612;ESTUDIANTE;TI;RURAL;;A;NO APLICA;270429060254;270429060254;70;70429;533661;SUCRE;MIXTO;MAÑANA;MAJAGUAL;OFICIAL;INST EDUC EL PALOMAR;INST EDUC EL PALOMAR;S;1;A-;2;1;1;S;70;70429;70;70429;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;N;10/12/2008;M;11;Menos de 10 horas;49.91856;MAJAGUAL;MAJAGUAL;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;Si;No;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);13;5;6;10;3;13;38;173;32;39;28;34
20242;SB11202430200877;ESTUDIANTE;NES;URBANO;N;A;ACADÉMICO;354001004855;354001004855;54;54001;64956;NORTE SANTANDER;MIXTO;MAÑANA;CÚCUTA;NO OFICIAL;COL SAN PEDRO CLAVER;COL SAN PEDRO CLAVER;S;1;A-;3;2;1;S;54;54001;54;54125;Entre 30 y 60 minutos;Entre 30 y 60 minutos;NORTE SANTANDER;NORTE SANTANDER;N;07/12/2007;M;11;Entre 11 y 20 horas;45.94062;CÚCUTA;CÁCOTA;VENEZUELA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;Si;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Pensionado;9;16;8;37;21;14;36;202;35;51;41;35
20242;SB11202430562684;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;376001039547;376001039547;76;76001;17574;VALLE;MIXTO;MAÑANA;CALI;NO OFICIAL;INSTITUTO MODERNO;INSTITUTO MODERNO;S;2;A1;3;3;2;S;76;76001;76;76001;Entre 1 y 3 horas;Entre 30 y 60 minutos;VALLE;VALLE;N;21/11/2007;M;11;Más de 30 horas;65.753059;CALI;CALI;COLOMBIA;3;4;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);59;67;67;60;85;53;53;280;56;57;65;49
20242;SB11202430611609;ESTUDIANTE;TI;RURAL;;A;NO APLICA;270429060254;270429060254;70;70429;533661;SUCRE;MIXTO;MAÑANA;MAJAGUAL;OFICIAL;INST EDUC EL PALOMAR;INST EDUC EL PALOMAR;S;2;A-;1;1;1;S;70;70429;70;70429;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;N;14/08/2006;M;11;Entre 11 y 20 horas;48.506855;MAJAGUAL;MAJAGUAL;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Dos;Técnica o tecnológica completa;No sabe;Sin Estrato;11 A 25 LIBROS;7 a 8;Peor;No;Si;No;No;Si;No;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);24;5;16;4;10;3;42;176;40;34;35;28
20242;SB11202430013127;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;113001002979;113001002979;13;13001;219816;BOLIVAR;MIXTO;TARDE;CARTAGENA DE INDIAS;OFICIAL;INSTITUCION EDUCATIVA LA MILAGROSA;INSTITUCION EDUCATIVA LA MILAGROSA;S;2;A1;2;3;3;S;13;13001;13;13001;Entre 30 y 60 minutos;30 minutos o menos;BOLIVAR;BOLIVAR;N;03/11/2007;M;11;Menos de 10 horas;51.496658;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 3;26 A 100 LIBROS;7 a 8;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;52;58;66;29;59;76;51;267;56;48;56;58
20242;SB11202430078424;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;123001001871;123001001871;23;23001;742742;CORDOBA;MIXTO;UNICA;MONTERÍA;OFICIAL;IE JUAN XXIII;IE JUAN XXIII;S;3;A1;4;3;3;S;23;23001;23;23001;Entre 30 y 60 minutos;No leo por entretenimiento;CORDOBA;CORDOBA;N;02/03/2007;M;11;0;44.000687;MONTERÍA;MONTERÍA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Técnica o tecnológica completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;No;Es vendedor o trabaja en atención al público;Trabaja por cuenta propia (por ejemplo plomero, electricista);83;89;68;93;91;86;61;324;56;69;69;63
20242;SB11202430230797;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;108001004757;108001004757;8;8001;721779;ATLANTICO;MIXTO;UNICA;BARRANQUILLA;OFICIAL;INSTITUCION EDUCATIVA DISTRITAL MARCO FIDEL SUAREZ;INSTITUCION EDUCATIVA DISTRITAL MARCO FIDEL SUAREZ - SEDE PRINCIPAL;S;3;A-;3;3;2;S;8;8001;8;8001;Entre 30 y 60 minutos;30 minutos o menos;ATLANTICO;ATLANTICO;N;26/01/2008;F;11;0;51.51223;BARRANQUILLA;BARRANQUILLA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);68;57;35;62;46;52;56;265;46;58;51;49
20242;SB11202430611605;ESTUDIANTE;NES;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;3;A2;4;3;3;S;5;5001;5;5042;Entre 1 y 3 horas;Entre 1 y 2 horas;ANTIOQUIA;ANTIOQUIA;N;22/08/2006;F;26;0;50.792671;MEDELLÍN;SANTA FÉ DE ANTIOQUIA;VENEZUELA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;Educación profesional incompleta;Educación profesional incompleta;Estrato 4;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;78;85;79;97;59;90;59;314;61;72;56;65
20242;SB11202430025532;ESTUDIANTE;TI;URBANO;;A;TÉCNICO;168081003333;168081003333;68;68081;738229;SANTANDER;MIXTO;UNICA;BARRANCABERMEJA;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA DEL MAGDALENA MEDIO;CIUDADELA EDUCATIVA DEL MAGDALENA MEDIO;S;3;A-;3;3;2;S;68;68081;68;68081;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SANTANDER;SANTANDER;N;22/08/2006;F;11;Entre 11 y 20 horas;43.128738;BARRANCABERMEJA;BARRANCABERMEJA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en especie;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Primaria completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;No;No;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);No aplica;81;65;38;60;51;65;61;278;47;57;53;54
20242;SB11202430097913;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;111001104281;111001104281;11;11001;160978;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO GABRIEL BETANCOURT MEJIA (IED);COL GABRIEL BETANCOURT MEJIA (INST EDUC DIST);S;2;A1;3;2;2;S;11;11001;11;11001;Entre 30 y 60 minutos;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;26/12/2006;F;11;0;52.14362;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;No;Nunca o rara vez comemos eso;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional incompleta;Estrato 2;;5 a 6;Mejor;No;No;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);44;39;43;49;34;34;48;239;48;54;47;42
20242;SB11202430463290;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;152699000641;152699000641;52;52699;94854;NARIÑO;MIXTO;MAÑANA;SANTACRUZ;OFICIAL;INSTITUCION EDUCATIVA SAN JUAN BAUTISTA;INSTITUCION EDUCATIVA SAN JUAN BAUTISTA;S;2;;2;2;1;N;52;52838;52;52699;Entre 1 y 3 horas;Entre 30 y 60 minutos;NARIÑO;NARIÑO;S;05/01/2006;M;11;Menos de 10 horas;39.829609;TÚQUERRES;SANTACRUZ;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Primaria completa;Secundaria (Bachillerato) completa;Estrato 4;0 A 10 LIBROS;5 a 6;Igual;Si;No;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;35;;;11;24;23;45;209;;40;43;39
20242;SB11202430384951;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;173411001000;173411001000;73;73411;740647;TOLIMA;MIXTO;UNICA;LÍBANO;OFICIAL;INSTITUCION EDUCATIVA TECNICA JORGE ELIECER GAITAN AYALA;I.E.T. JORGE ELIECER GAITAN AYALA - SEDE PRINCIPAL;S;3;A1;4;4;4;S;73;73411;73;73411;Entre 1 y 3 horas;No leo por entretenimiento;TOLIMA;TOLIMA;N;05/05/2008;F;11;0;47.881447;LÍBANO;LÍBANO;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;96;97;70;98;93;100;69;355;57;73;71;76
20242;SB11202430344883;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;119100001214;119100001214;19;19100;7211;CAUCA;MIXTO;MAÑANA;BOLÍVAR;OFICIAL;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;MARCO FIDEL SUAREZ (sede principal);S;3;A1;3;3;3;S;19;19100;19;19100;No Navega Internet;Entre 30 y 60 minutos;CAUCA;CAUCA;N;16/12/2007;M;11;0;25.144985;BOLÍVAR;BOLÍVAR;COLOMBIA;1;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Tres;Ninguno;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;No;No;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;75;80;50;66;77;93;58;303;50;59;62;67
20242;SB11202430527499;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185410001004;185410001004;85;85410;147538;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;INSTITUCION EDUCATIVA DEL LLANO;DEL LLANO;S;2;A1;3;2;2;S;85;85410;85;85410;30 minutos o menos;30 minutos o menos;CASANARE;CASANARE;N;29/05/2007;F;11;0;65.229729;TAURAMENA;TAURAMENA;COLOMBIA;2;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Educación profesional completa;Técnica o tecnológica completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;51;57;50;63;42;69;50;265;50;58;50;55
20242;SB11202430611597;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;1;A-;1;2;1;S;5;5001;5;5001;;;ANTIOQUIA;ANTIOQUIA;N;08/04/1987;F;26;Menos de 10 horas;;MEDELLÍN;MEDELLÍN;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Tres;;;;;5 a 6;Igual;No;No;No;No;;No;No;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;13;7;27;1;18;21;38;181;44;26;40;38
20242;SB11202430313287;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;376109005797;376109005797;76;76109;66191;VALLE;MIXTO;MAÑANA;BUENAVENTURA;NO OFICIAL;PATRICIO SYMES;PATRICIO SYMES;S;2;A1;3;2;3;S;76;76109;76;76109;30 minutos o menos;No leo por entretenimiento;VALLE;VALLE;N;08/12/2007;F;11;0;54.901211;BUENAVENTURA;BUENAVENTURA;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);44;53;53;53;39;71;48;260;51;55;49;56
20242;SB11202430273020;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;141206000701;141206000701;41;41206;42630;HUILA;MIXTO;COMPLETA;COLOMBIA;OFICIAL;INSTITUCION EDUCATIVA PAULO VI;PAULO VI;S;2;A-;3;2;2;S;41;41001;41;41206;30 minutos o menos;Entre 30 y 60 minutos;HUILA;HUILA;N;22/01/2008;F;11;0;32.92379;NEIVA;COLOMBIA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;56;47;19;50;31;58;52;250;41;54;46;51
20242;SB11202430082631;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111265000394;111265000394;11;11001;27516;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO SIMON BOLIVAR  (IED);COL DIST SIMON BOLIVAR;S;3;A2;3;3;2;S;11;11001;11;11001;Entre 1 y 3 horas;Entre 1 y 2 horas;BOGOTÁ;BOGOTÁ;N;06/09/2007;F;11;0;55.437233;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 3;0 A 10 LIBROS;3 a 4;Mejor;Si;No;No;Si;Si;Si;No;Si;Es vendedor o trabaja en atención al público;No sabe;81;69;72;68;51;65;61;284;58;59;53;54
20242;SB11202430510553;ESTUDIANTE;TI;RURAL;;A;NO APLICA;286568003323;286568000430;86;86568;581074;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASÍS;OFICIAL;I.E.R. SANTA ISABEL;ESC RUR MIX RUR ANCURA;N;1;A-;2;2;1;S;86;86568;86;86568;30 minutos o menos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;21/01/2007;M;11;;34.168861;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;1;COLOMBIA;N;0;;3 a 5 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;;Técnica o tecnológica completa;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;;;;;;;No;;;No;;;11;16;27;35;12;22;37;203;44;50;36;38
20242;SB11202430611592;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;2;A2;3;2;1;S;5;5001;5;5001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;12/08/2006;M;26;0;50.987808;MEDELLÍN;MEDELLÍN;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Educación profesional incompleta;Estrato 2;26 A 100 LIBROS;1 a 2;Peor;No;No;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;20;34;83;44;36;22;41;232;64;53;48;38
20242;SB11202430553509;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;113430000631;813430000003;13;13430;122150;BOLIVAR;MIXTO;TARDE;MAGANGUÉ;OFICIAL;I.E. SAN JOSE NO 2;LA ESMERALDA;N;1;A1;2;2;1;S;13;13430;13;13430;;;BOLIVAR;BOLIVAR;N;22/05/2008;F;11;0;;MAGANGUÉ;MAGANGUÉ;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Tres;;;Estrato 1;;5 a 6;Peor;No;No;No;Si;;Si;No;;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);15;14;52;18;15;10;39;198;50;44;39;33
20242;SB11202430574879;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;105001014851;105001014851;5;5001;725614;ANTIOQUIA;MIXTO;UNICA;MEDELLÍN;OFICIAL;INSTITUCION EDUCATIVA JESUS REY;INSTITUCION EDUCATIVA JESUS REY;S;2;A-;2;3;1;S;5;5001;5;5001;Entre 1 y 3 horas;Entre 1 y 2 horas;ANTIOQUIA;ANTIOQUIA;N;17/01/2006;F;11;0;57.53788;MEDELLÍN;MEDELLÍN;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Educación profesional completa;Estrato 3;26 A 100 LIBROS;5 a 6;Igual;Si;No;No;Si;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);32;34;39;35;46;24;45;232;47;50;51;39
20242;SB11202430360940;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;127615001902;127615001902;27;27615;238956;CHOCO;MIXTO;MAÑANA;RIOSUCIO;OFICIAL;IE NUESTROS ESFUERZOS;IE NUESTROS ESFUERZOS - SEDE PRINCIPAL;S;1;A-;1;1;1;S;27;27615;27;27615;No Navega Internet;30 minutos o menos;CHOCO;CHOCO;N;08/10/2007;M;11;Menos de 10 horas;48.917118;RIOSUCIO;RIOSUCIO;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;5 a 6;Peor;No;Si;Si;Si;Si;Si;No;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;3;2;4;2;3;21;33;161;31;31;27;38
