periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430422097;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;111001046591;111001046591;11;11001;134833;BOGOTÁ;MIXTO;MAÑANA;BOGOTÁ D.C.;OFICIAL;COLEGIO JOSE ANTONIO GALAN (IED);CENT EDUC DIST JOSE ANTONIO GALAN;S;2;A1;3;3;2;S;11;11001;11;11001;Entre 30 y 60 minutos;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;21/07/2008;F;11;Más de 30 horas;55.557919;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 4;11 A 25 LIBROS;5 a 6;Igual;No;Si;No;Si;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);58;63;57;70;70;50;53;274;52;60;59;48
20242;SB11202430107209;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;308001001897;308001001897;8;8001;3129;ATLANTICO;MIXTO;COMPLETA;BARRANQUILLA;NO OFICIAL;COLEGIO COLON;COL COLON;S;3;B1;3;4;2;S;8;8001;8;8001;Entre 1 y 3 horas;No leo por entretenimiento;ATLANTICO;ATLANTICO;N;02/11/2007;M;11;0;64.993866;BARRANQUILLA;BARRANQUILLA;COLOMBIA;4;4;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Educación profesional completa;Educación profesional incompleta;Estrato 3;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es vendedor o trabaja en atención al público;90;84;88;79;93;54;65;312;68;63;71;49
20242;SB11202430245714;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001001538;111001001538;11;11001;213132;BOGOTÁ;MIXTO;MAÑANA;BOGOTÁ D.C.;OFICIAL;COLEGIO NUEVA CONSTITUCION (IED);CENT EDUC DIST NUEVA CONSTITUCION;S;2;A1;3;3;2;S;11;11001;11;11001;30 minutos o menos;Entre 30 y 60 minutos;BOGOTÁ;BOGOTÁ;N;18/04/2008;F;11;0;49.70911;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;No;No;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);55;63;58;78;52;66;52;275;52;62;53;54
20242;SB11202430347525;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;323162000474;323162000474;23;23162;8003;CORDOBA;MIXTO;MAÑANA;CERETÉ;NO OFICIAL;COL DIOCESANO PABLO VI;COL DIOCESANO PABLO VI;S;4;B1;4;3;3;S;23;23162;23;23162;Entre 1 y 3 horas;Entre 30 y 60 minutos;CORDOBA;CORDOBA;N;27/12/2007;M;11;Menos de 10 horas;61.711121;CERETÉ;CERETÉ;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 5;0 A 10 LIBROS;5 a 6;Peor;Si;Si;No;No;Si;Si;No;No;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);99;98;95;97;90;95;74;358;75;73;69;69
20242;SB11202430141400;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;108520000041;108520000301;8;8520;799635;ATLANTICO;MIXTO;UNICA;PALMAR DE VARELA;OFICIAL;INSTITUCION EDUCATIVA TECNICA COMERCIAL DE PALMAR DE VARELA;MARIA BERNARDA;N;2;A1;2;3;2;S;8;8634;8;8634;Más de 3 horas;30 minutos o menos;ATLANTICO;ATLANTICO;N;19/06/2008;M;11;Menos de 10 horas;52.681641;SABANAGRANDE;SABANAGRANDE;COLOMBIA;2;3;COLOMBIA;N;0;No;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Educación profesional incompleta;Técnica o tecnológica incompleta;Estrato 2;11 A 25 LIBROS;1 a 2;Mejor;No;No;No;No;Si;No;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;45;39;51;8;59;50;49;240;50;38;56;48
20242;SB11202430612440;ESTUDIANTE;TI;RURAL;;A;NO APLICA;205440000330;205440000330;5;5440;780270;ANTIOQUIA;MIXTO;COMPLETA;MARINILLA;OFICIAL;C. E. R. OBISPO EMILIO BOTERO GONZALEZ;C. E. R. OBISPO EMILIO BOTERO GONZALEZ;S;2;A1;2;3;1;S;5;5440;5;5440;Entre 30 y 60 minutos;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;27/03/2008;M;11;0;39.035397;MARINILLA;MARINILLA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Primaria completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;42;33;47;20;53;19;48;230;49;45;53;37
20242;SB11202430327114;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;108638000046;108638000046;8;8638;738104;ATLANTICO;MIXTO;UNICA;SABANALARGA;OFICIAL;INSTITUCION EDUCATIVA DE SABANALARGA;INSTITUCION EDUCATIVA DE SABANALARGA;S;2;A1;2;2;2;S;8;8638;8;8638;;;ATLANTICO;ATLANTICO;N;11/08/2008;M;11;0;;SABANALARGA;SABANALARGA;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Dos;;;Estrato 1;;7 a 8;Peor;No;No;No;No;;No;No;;Es vendedor o trabaja en atención al público;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;42;29;50;17;24;34;48;223;50;44;43;42
20242;SB11202430460215;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;115522000126;115522000126;15;15522;815332;BOYACA;MIXTO;UNICA;PANQUEBA;OFICIAL;I.E. TECNICA DE PANQUEBA;I.E. TECNICA DE PANQUEBA - SEDE PRINCIPAL;S;3;A1;3;4;3;S;15;15244;15;15522;30 minutos o menos;No leo por entretenimiento;BOYACA;BOYACA;N;28/11/2006;M;11;Entre 11 y 20 horas;40.904354;EL COCUY;PANQUEBA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;Si;No;No;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;76;80;48;62;94;78;59;303;49;57;71;59
20242;SB11202430352123;ESTUDIANTE;TI;URBANO;;A;TÉCNICO;176400000043;176400000043;76;76400;124560;VALLE;MIXTO;MAÑANA;LA UNIÓN;OFICIAL;INSTITUCION EDUCATIVA MAGDALENA ORTEGA;MAGDALENA ORTEGA;S;3;A1;4;3;2;S;76;76400;76;76400;Entre 1 y 3 horas;Entre 30 y 60 minutos;VALLE;VALLE;N;08/02/2007;F;11;0;48.305695;LA UNIÓN;LA UNIÓN;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;3 a 4;Mejor;No;No;No;No;Si;Si;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);78;76;71;88;73;64;59;297;57;66;60;53
20242;SB11202430322830;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;376001025864;376001025864;76;76001;75150;VALLE;MIXTO;TARDE;CALI;NO OFICIAL;COLEGIO FRANCISCO ELADIO RAMIREZ;COLEGIO FRANCISCO ELADIO RAMIREZ;S;2;B1;3;2;2;S;76;76001;76;76001;Entre 1 y 3 horas;Entre 1 y 2 horas;VALLE;VALLE;N;07/03/2007;M;11;0;52.641575;CALI;CALI;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;54;55;89;56;39;53;51;263;68;56;49;49
20242;SB11202430462999;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;323555000875;323555000875;23;23555;165670;CORDOBA;MIXTO;MAÑANA;PLANETA RICA;NO OFICIAL;COLEGIO EVANGELICO LA ESPERANZA;COLEGIO EVANGELICO LA ESPERANZA;S;2;A1;3;3;2;S;23;23555;23;23555;No Navega Internet;No leo por entretenimiento;CORDOBA;CORDOBA;N;24/01/2007;M;11;0;58.640381;PLANETA RICA;PLANETA RICA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;Si;Si;Si;No;Si;Si;Si;No;No sabe;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;47;56;67;82;61;31;49;264;56;64;56;41
20242;SB11202430169571;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;286865003677;286865003677;86;86757;741132;PUTUMAYO;MIXTO;UNICA;SAN MIGUEL;OFICIAL;I.E.T. COMERCIAL LA DORADA;I.E.T. COMERCIAL LA DORADA - SEDE PRINCIPAL;S;2;A1;3;3;3;S;86;86865;86;86757;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;19/06/2007;F;11;Entre 21 y 30 horas;37.948502;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;7 a 8;Peor;No;No;No;No;Si;No;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;43;63;53;70;60;70;48;273;51;60;56;56
20242;SB11202430542614;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001017361;305001017361;5;5001;662114;ANTIOQUIA;MIXTO;SABATINA;MEDELLÍN;NO OFICIAL;CENT DE DESARROLLO INTEGRADO - CENDI;CENT DE DESARROLLO INTEGRADO - CENDI;S;1;A-;3;1;2;S;5;5001;5;5001;30 minutos o menos;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;09/11/2006;M;26;Menos de 10 horas;60.888882;MEDELLÍN;MEDELLÍN;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo y especie;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Técnica o tecnológica incompleta;Primaria incompleta;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;12;15;6;56;1;61;37;201;33;56;18;52
20242;SB11202430416883;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;168575000418;168575000418;68;68575;733444;SANTANDER;MIXTO;UNICA;PUERTO WILCHES;OFICIAL;ESCUELA INDUSTRIAL 20 DE JULIO;ESCUELA INDUSTRIAL 20 DE JULIO;S;2;A-;3;3;2;S;68;68575;68;68575;30 minutos o menos;30 minutos o menos;SANTANDER;SANTANDER;N;03/02/2008;F;11;Entre 11 y 20 horas;42.547527;PUERTO WILCHES;PUERTO WILCHES;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;Nunca o rara vez comemos eso;3 a 5 veces por semana;Dos;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;;5 a 6;Igual;No;No;No;No;No;No;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja por cuenta propia (por ejemplo plomero, electricista);45;42;15;46;45;39;49;243;40;53;51;44
20242;SB11202430277290;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;323675000208;323675000208;23;23675;67934;CORDOBA;MIXTO;MAÑANA;SAN BERNARDO DEL VIENTO;OFICIAL;INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS;SAN FRANCISCO DE ASIS;S;2;A-;2;2;1;S;23;23675;23;23675;Entre 1 y 3 horas;30 minutos o menos;CORDOBA;CORDOBA;N;24/06/2008;F;11;Menos de 10 horas;46.839405;SAN BERNARDO DEL VIENTO;SAN BERNARDO DEL VIENTO;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;9 o más;Peor;No;No;No;Si;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;45;26;2;22;31;26;49;219;29;46;46;39
20242;SB11202430130235;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;252317000404;252317000404;52;52317;66621;NARIÑO;MIXTO;MAÑANA;GUACHUCAL;OFICIAL;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN DIEGO;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN DIEGO;S;3;A2;2;2;2;S;52;52317;52;52317;Más de 3 horas;30 minutos o menos;NARIÑO;NARIÑO;N;07/05/2007;F;11;0;35.686619;GUACHUCAL;GUACHUCAL;COLOMBIA;1;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Todos o casi todos los días;Nunca o rara vez comemos eso;Uno;Primaria completa;No sabe;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;No;No sabe;No sabe;72;53;78;35;39;49;57;259;61;50;49;48
20242;SB11202430145033;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;425175001043;425175001043;25;25175;80150;CUNDINAMARCA;MIXTO;COMPLETA;CHÍA;NO OFICIAL;COLEGIO SANTO TOMAS DE CHIA                                     ;COL SANTO TOMAS DE CHIA;S;2;A2;3;3;3;S;25;25175;25;25175;Más de 3 horas;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;16/08/2007;M;11;Entre 11 y 20 horas;37.06517;CHÍA;CHÍA;COLOMBIA;3;1;COLOMBIA;N;0;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Educación profesional completa;Educación profesional completa;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;55;73;79;77;74;74;52;291;61;62;61;57
20242;SB11202430356321;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001106720;311001106720;11;11001;111112;BOGOTÁ;MIXTO;MAÑANA;BOGOTÁ D.C.;NO OFICIAL;CENT PANAMERICANO DE CAPACITACION SEDE RESTREPO;CENT PANAMERICANO DE CAPACITACION SEDE RESTREPO;S;3;A2;3;4;3;S;11;11001;11;11001;Más de 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;21/10/2006;M;26;0;60.03233;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;Nunca o rara vez comemos eso;Todos o casi todos los días;Tres;No sabe;No sabe;Estrato 3;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;Si;Si;No sabe;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);88;90;78;81;93;88;64;326;61;63;71;64
20242;SB11202430190832;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001107875;111001107875;11;11001;140103;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST);S;1;A1;3;3;1;S;11;11001;11;11001;;;BOGOTÁ;BOGOTÁ;N;17/07/2007;M;11;0;;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;;COLOMBIA;N;0;No;;;;Cinco;;;Estrato 2;;3 a 4;Igual;No;Si;No;Si;;Si;Si;;Pensionado;Es operario de máquinas o conduce vehículos (taxita, chofer);11;28;47;40;57;12;37;223;49;51;55;34
20242;SB11202430497150;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;354001007480;354001007480;54;54001;165118;NORTE SANTANDER;MIXTO;SABATINA;CÚCUTA;NO OFICIAL;COL RAFAEL NU¥EZ;COL RAFAEL NU¥EZ;S;1;A-;1;2;1;S;54;54001;54;54001;Entre 1 y 3 horas;30 minutos o menos;NORTE SANTANDER;NORTE SANTANDER;N;05/03/2007;M;26;Menos de 10 horas;50.801422;CÚCUTA;CÚCUTA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Primaria incompleta;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Pensionado;11;8;32;3;19;10;37;183;45;33;41;33
20242;SB11202430360618;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;325899001415;325899001415;25;25899;166587;CUNDINAMARCA;MIXTO;MAÑANA;ZIPAQUIRÁ;NO OFICIAL;GIMNASIO SAN MATEO;GIMNASIO SAN MATEO;S;3;A2;3;2;3;S;25;25899;25;25899;Más de 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;22/11/2007;F;11;0;61.413498;ZIPAQUIRÁ;ZIPAQUIRÁ;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);69;66;84;63;42;72;56;280;64;58;50;57
20242;SB11202430188060;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;270265000131;270265000131;70;70265;532267;SUCRE;MIXTO;MAÑANA;GUARANDA;OFICIAL;I.E. PUERTO LOPEZ;I.E. PUERTO LOPEZ - SEDE PRINCIPAL;S;2;A-;3;2;1;S;70;70429;70;70265;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;N;06/03/2008;M;11;Entre 11 y 20 horas;47.95665;MAJAGUAL;GUARANDA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 4;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja por cuenta propia (por ejemplo plomero, electricista);22;28;15;45;37;22;41;223;40;53;48;38
20242;SB11202430612419;ESTUDIANTE;TI;URBANO;;A;;373268001787;373268001787;73;73268;190579;TOLIMA;MIXTO;SABATINA;ESPINAL;NO OFICIAL;LICEO MODERNO DE ESPINAL;LICEO MODERNO DE ESPINAL - SEDE PRINCIPAL;S;1;A-;2;1;2;S;73;73268;73;73268;30 minutos o menos;No leo por entretenimiento;TOLIMA;TOLIMA;N;25/03/2008;M;26;0;34.382648;ESPINAL;ESPINAL;COLOMBIA;2;1;COLOMBIA;N;0;No;Nunca o rara vez comemos eso;1 o 2 veces por semana;1 o 2 veces por semana;Uno;Primaria incompleta;Primaria incompleta;Sin Estrato;11 A 25 LIBROS;1 a 2;Igual;No;No;No;No;Si;No;No;No;No sabe;No sabe;11;11;12;8;9;33;37;191;38;39;35;42
20242;SB11202430200081;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;111001032280;111001032280;11;11001;665398;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;OFICIAL;COLEGIO TECNICO TOMAS RUEDA VARGAS  (IED);COL DIST TOMAS RUEDA VARGAS;S;3;A1;3;3;3;S;11;11001;11;11001;Entre 30 y 60 minutos;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;03/01/2008;M;11;0;60.478313;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Educación profesional completa;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;Si;Si;No;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);81;78;56;83;73;75;61;300;52;64;60;58
20242;SB11202430042730;ESTUDIANTE;TI;RURAL;;A;TÉCNICO;276109002009;276109008546;76;76109;555235;VALLE;MIXTO;MAÑANA;BUENAVENTURA;OFICIAL;RAUL OREJUELA BUENO;LA PRIMAVERA;N;1;A-;1;1;1;S;76;76109;76;76109;Entre 30 y 60 minutos;Entre 30 y 60 minutos;VALLE;VALLE;N;23/01/2008;F;11;Entre 21 y 30 horas;33.391415;BUENAVENTURA;BUENAVENTURA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cinco;Secundaria (Bachillerato) completa;Ninguno;Sin Estrato;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;No;No;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;17;1;1;2;1;1;39;148;27;31;24;25
20242;SB11202430058053;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001007632;311001007632;11;11001;714188;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;NO OFICIAL;COL EMILIO VALENZUELA;FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL;S;3;B+;4;3;3;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;24/11/2007;M;11;0;63.679008;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 3;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No sabe;96;95;98;95;89;91;69;345;80;70;68;65
20242;SB11202430222064;ESTUDIANTE;TI;URBANO;;A;NO APLICA;325899001466;325899001466;25;25899;196345;CUNDINAMARCA;MIXTO;MAÑANA;ZIPAQUIRÁ;NO OFICIAL;COL DEL ROSARIO ZIPAQUIRA;COL DEL ROSARIO ZIPAQUIRA;S;3;B1;3;3;3;S;25;25899;25;25899;Más de 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;20/09/2006;M;11;0;56.348793;ZIPAQUIRÁ;ZIPAQUIRÁ;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);No sabe;79;78;91;71;64;79;60;299;70;60;57;59
20242;SB11202430067648;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;147001006500;147001006500;47;47001;243642;MAGDALENA;MIXTO;MAÑANA;SANTA MARTA;OFICIAL;IED ONDAS DEL CARIBE;SEDE 01 ONDAS DEL CARIBE;S;2;A1;2;1;1;S;47;47001;47;47001;Entre 1 y 3 horas;No leo por entretenimiento;MAGDALENA;MAGDALENA;N;16/10/2007;F;11;0;46.3139;SANTA MARTA;SANTA MARTA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;Si;No;No;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;39;6;48;17;1;9;47;179;49;44;15;33
