periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430571020;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;225290000604;225290000604;25;25290;742122;CUNDINAMARCA;MIXTO;UNICA;FUSAGASUGÁ;OFICIAL;INSTITUCION EDUCATIVA MUNICIPAL INST. TECNICO AGRICOLA VALSALICE;VALSALICE;S;4;A2;3;3;3;S;25;25290;25;25290;Entre 1 y 3 horas;Entre 30 y 60 minutos;CUNDINAMARCA;CUNDINAMARCA;N;29/12/2007;M;11;Menos de 10 horas;61.544613;FUSAGASUGÁ;FUSAGASUGÁ;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Educación profesional incompleta;Educación profesional completa;Estrato 3;MÁS DE 100 LIBROS;3 a 4;Peor;Si;Si;No;Si;No;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;99;95;85;80;90;96;74;342;65;63;69;69
20242;SB11202430611494;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;2;A-;3;2;2;S;5;5001;5;5042;;;ANTIOQUIA;ANTIOQUIA;N;07/12/2001;M;26;0;;MEDELLÍN;SANTA FÉ DE ANTIOQUIA;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Dos;;;;;3 a 4;Igual;No;No;No;Si;;Si;No;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;49;49;8;58;34;68;50;253;35;56;47;55
20242;SB11202430050621;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;111001107883;111001107883;11;11001;735308;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;OFICIAL;COLEGIO DEBORA ARANGO PEREZ (IED);COLEGIO DEBORA ARANGO PÉREZ;S;2;A1;3;2;2;S;11;11001;11;11001;Entre 30 y 60 minutos;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;02/02/2007;M;11;0;50.784649;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja por cuenta propia (por ejemplo plomero, electricista);37;46;70;80;20;46;46;249;57;63;41;47
20242;SB11202430611492;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;1;A1;2;1;2;S;5;5001;5;5001;Entre 1 y 3 horas;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;26/05/1984;F;26;Más de 30 horas;43.626255;MEDELLÍN;MEDELLÍN;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;3 a 5 veces por semana;Tres;Ninguno;Ninguno;Estrato 2;0 A 10 LIBROS;3 a 4;Mejor;No;Si;No;No;Si;Si;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;16;14;70;27;1;39;39;198;57;48;22;44
20242;SB11202430378097;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;185136000047;185136000047;85;85136;731331;CASANARE;MIXTO;UNICA;LA SALINA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;2;A2;3;3;2;S;15;15238;85;85136;30 minutos o menos;No leo por entretenimiento;BOYACA;CASANARE;N;14/06/2004;M;11;Menos de 10 horas;34.586334;DUITAMA;LA SALINA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Cuatro;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;9 o más;Mejor;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;66;61;72;38;72;54;55;272;58;51;60;50
20242;SB11202430586219;ESTUDIANTE;CC;URBANO;N;A;;373001010485;373001010485;73;73001;193318;TOLIMA;MIXTO;MAÑANA;IBAGUÉ;NO OFICIAL;CENTRO DE ESTUDIOS PROTEA;CENTRO DE ESTUDIOS PROTEA - SEDE PRINCIPAL;S;1;A-;2;2;1;S;73;73001;73;73001;Más de 3 horas;No leo por entretenimiento;TOLIMA;TOLIMA;N;26/03/2006;M;26;0;54.745464;IBAGUÉ;IBAGUÉ;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Educación profesional completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);18;12;8;26;25;2;40;195;35;47;43;27
20242;SB11202430611487;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;366170002819;366170002819;66;66170;622662;RISARALDA;MIXTO;MAÑANA;DOSQUEBRADAS;NO OFICIAL;INSTITUTO EDUCATIVO SEMBRANDO ALTERNATIVAS;INSTITUTO EDUCATIVO SEMBRANDO ALTERNATIVAS - SEDE PRINCIPAL;S;2;A1;3;3;2;S;66;66170;66;66170;Entre 1 y 3 horas;Entre 30 y 60 minutos;RISARALDA;RISARALDA;N;08/12/2007;F;11;0;62.551914;DOSQUEBRADAS;DOSQUEBRADAS;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 4;11 A 25 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);46;58;60;70;54;54;49;266;53;60;54;50
20242;SB11202430441309;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;252001003282;252001003282;52;52001;48439;NARIÑO;MIXTO;MAÑANA;PASTO;OFICIAL;I.E.M. JOSE ANTONIO GALAN;I.E.M. JOSE ANTONIO GALAN - SEDE PRINCIPAL;S;3;A1;2;3;1;N;52;52001;52;52001;Entre 30 y 60 minutos;No leo por entretenimiento;NARIÑO;NARIÑO;S;21/02/2007;F;11;0;41.516777;PASTO;PASTO;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;Si;Si;No;No;Si;No;Si;;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;73;47;61;30;50;28;58;250;53;48;53;40
20242;SB11202430611485;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;327001003681;327001003681;27;27001;615187;CHOCO;MIXTO;MAÑANA;QUIBDÓ;NO OFICIAL;COLEGIO BILINGUE;COLEGIO BILINGUE;S;2;A-;2;2;2;S;27;27001;27;27001;Más de 3 horas;Entre 1 y 2 horas;CHOCO;CHOCO;N;25/05/2007;F;11;0;59.394802;QUIBDÓ;QUIBDÓ;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Educación profesional completa;No sabe;Estrato 1;26 A 100 LIBROS;3 a 4;Peor;Si;Si;No;No;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja por cuenta propia (por ejemplo plomero, electricista);26;37;21;23;44;57;43;235;42;46;50;51
20242;SB11202430312199;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281736002221;281736002221;81;81736;765966;ARAUCA;MIXTO;UNICA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;ANTONIO NARIÑO;S;4;A2;4;4;3;S;81;81736;81;81736;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;18/03/2007;M;11;Entre 11 y 20 horas;35.067791;SARAVENA;SARAVENA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;5 a 6;Mejor;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;98;98;77;100;97;97;71;362;60;79;74;70
20242;SB11202430009156;ESTUDIANTE;TI;URBANO;;A;NO APLICA;347001053329;347001053329;47;47001;617886;MAGDALENA;MIXTO;MAÑANA;SANTA MARTA;NO OFICIAL;COLEGIO CRISTIANO AMOR DE CRISTO;COLEGIO CRISTIANO AMOR DE CRISTO - SEDE PRINCIPAL;S;3;B1;4;3;3;S;47;47001;47;47001;30 minutos o menos;30 minutos o menos;MAGDALENA;MAGDALENA;N;09/04/2007;F;11;0;62.551029;SANTA MARTA;SANTA MARTA;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Técnica o tecnológica completa;Educación profesional completa;Estrato 4;MÁS DE 100 LIBROS;1 a 2;Peor;No;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);95;95;92;90;90;96;68;342;71;67;68;70
20242;SB11202430030593;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;352356000173;352356000173;52;52356;741983;NARIÑO;MIXTO;UNICA;IPIALES;OFICIAL;INSTITUCION EDUCATIVA NACIONAL SEMINARIO;INSTITUCION EDUCATIVA NACIONAL SEMINARIO;S;3;A1;3;3;3;S;52;52356;52;52356;Entre 30 y 60 minutos;Entre 1 y 2 horas;NARIÑO;NARIÑO;N;19/08/2006;F;11;Menos de 10 horas;41.252441;IPIALES;IPIALES;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;Si;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;88;85;70;73;78;91;64;314;57;61;63;65
20242;SB11202430015859;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;105690000322;105690000322;5;5690;2659;ANTIOQUIA;MIXTO;COMPLETA;SANTO DOMINGO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL TOMAS CARRASQUILLA;I.E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA;S;2;A-;2;3;2;S;5;5690;5;5690;No Navega Internet;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;04/12/2007;F;11;0;30.851522;SANTO DOMINGO;SANTO DOMINGO;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Uno;Técnica o tecnológica incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;53;46;35;27;51;53;51;248;46;47;53;49
20242;SB11202430345599;ESTUDIANTE;CC;RURAL;S;A;ACADÉMICO;244847000453;244847000453;44;44847;164400;LA GUAJIRA;MIXTO;MAÑANA;URIBIA;OFICIAL;INSTITUCION ETNOEDUCATIVA INTEGRAN RURAL INTERNADO INDIGENA DE CAMINO VERDE;SEDE PRINCIPAL;S;1;;2;1;1;S;44;44847;44;44847;Entre 1 y 3 horas;Entre 1 y 2 horas;LA GUAJIRA;LA GUAJIRA;N;26/07/2003;F;11;0;51.800541;URIBIA;URIBIA;COLOMBIA;2;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;Si;Si;Si;No;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;9;;;7;4;12;36;170;;37;29;34
20242;SB11202430377311;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001014264;305001014264;5;5001;46904;ANTIOQUIA;MIXTO;MAÑANA;MEDELLÍN;NO OFICIAL;COLEGIO HISPANO;COLEGIO HISPANO;S;1;A1;3;2;2;S;5;5001;5;5001;Más de 3 horas;Entre 1 y 2 horas;ANTIOQUIA;ANTIOQUIA;N;24/12/2006;M;11;0;71.977394;MEDELLÍN;MEDELLÍN;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 6;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;13;40;55;64;22;65;38;241;51;58;42;54
20242;SB11202430611477;ESTUDIANTE;TI;RURAL;;A;NO APLICA;205042000508;205044000343;5;5044;279935;ANTIOQUIA;MIXTO;COMPLETA;ANZÁ;OFICIAL;I. E. R. OGOSCO;E R I LA CIENAGA;N;2;A-;1;1;1;S;5;5847;5;5847;Entre 1 y 3 horas;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;03/12/2006;F;11;Menos de 10 horas;57.474739;URRAO;URRAO;COLOMBIA;2;3;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;3 a 5 veces por semana;Cuatro;Educación profesional completa;Primaria incompleta;Estrato 3;11 A 25 LIBROS;5 a 6;Igual;Si;Si;No;Si;Si;Si;Si;Si;No aplica;No aplica;20;5;9;1;6;16;41;173;36;29;32;36
20242;SB11202430074846;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186755000015;186755000015;86;86755;744649;PUTUMAYO;MIXTO;UNICA;SAN FRANCISCO;OFICIAL;IE ALMIRANTE PADILLA;COL ALMIRANTE PADILLA;S;2;A1;2;3;2;S;86;86749;86;86755;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;24/11/2007;F;11;Menos de 10 horas;36.729607;SIBUNDOY;SAN FRANCISCO;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;44;41;47;36;54;32;48;242;49;50;54;41
20242;SB11202430611475;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;105001010588;105001010588;5;5001;202663;ANTIOQUIA;MIXTO;MAÑANA;MEDELLÍN;OFICIAL;INST EDUC FE Y ALEGRIA LA CIMA;INST EDUC FE Y ALEGRIA LA CIMA;S;1;A-;1;1;1;S;5;5001;5;5001;No Navega Internet;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;23/02/2007;F;11;0;49.566021;MEDELLÍN;MEDELLÍN;COLOMBIA;3;2;COLOMBIA;N;0;Si, en especie;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;;No;Si;Si;Si;Si;No;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;1;1;10;2;1;2;29;131;37;31;14;27
20242;SB11202430611474;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;123855000347;123855000347;23;23855;234062;CORDOBA;MIXTO;TARDE;VALENCIA;OFICIAL;INS EDUCATIVA JOSE MARIA CARBONELL;IE JOSE MARIA CARBONELL;S;1;A-;2;1;1;S;23;23855;23;23855;;;CORDOBA;CORDOBA;N;17/07/2008;F;11;0;;VALENCIA;VALENCIA;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Tres;;;;;5 a 6;Mejor;No;No;No;No;;Si;No;;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;12;11;24;14;8;25;37;192;43;42;34;39
20242;SB11202430222665;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001029955;111001029955;11;11001;734186;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;OFICIAL;COLEGIO AGUSTIN FERNANDEZ (IED);COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ;S;2;A-;1;1;1;S;11;11001;;;Entre 30 y 60 minutos;30 minutos o menos;BOGOTÁ;;N;29/07/2006;F;11;Entre 21 y 30 horas;;BOGOTÁ D.C.;;COLOMBIA;2;;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;No;No;Si;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);20;5;30;5;8;2;41;174;44;35;34;26
20242;SB11202430190319;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183753000299;183753000299;18;18753;19240;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUÁN;OFICIAL;I.E DANTE ALIGHIERI;DANTE ALIGHIERI;S;2;A1;3;2;2;S;18;18753;18;18753;Entre 1 y 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;19/10/2007;F;11;0;56.583927;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;3;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Dos;Educación profesional completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;1 a 2;Igual;No;No;No;No;Si;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;58;54;68;54;34;61;53;260;56;55;47;52
20242;SB11202430611469;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;152835004371;152835004371;52;52835;141812;NARIÑO;MIXTO;NOCHE;SAN ANDRÉS DE TUMACO;OFICIAL;I. E. CIUDADELA EDUCATIVA TUMAC;SEDE # 1 CIUDADELA EDUCATIVA TUMAC;S;2;A1;2;2;2;S;52;52835;52;52835;Más de 3 horas;No leo por entretenimiento;NARIÑO;NARIÑO;N;10/06/2005;M;26;Menos de 10 horas;43.792229;SAN ANDRÉS DE TUMACO;SAN ANDRÉS DE TUMACO;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;No;No;No;Si;No;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;53;38;44;26;44;33;51;238;48;47;50;42
20242;SB11202430090035;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;276520002346;276520002346;76;76520;136333;VALLE;MIXTO;MAÑANA;PALMIRA;OFICIAL;INSTITUCION EDUCATIVA JOSE ASUNCION SILVA;JOSE ASUNCION SILVA;S;3;A-;3;3;2;S;76;76520;76;76520;30 minutos o menos;Entre 30 y 60 minutos;VALLE;VALLE;N;12/07/2007;M;11;Menos de 10 horas;45.338821;PALMIRA;PALMIRA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);85;71;15;62;85;57;62;288;40;57;66;51
